SBD;Toan;Van;Li;Hoa;Sinh;Su;Dia;GDCD;Ngoai ngu (N1);Ngoai ngu (N2);Ngoai ngu (N3);Ngoai ngu (N4);Ngoai ngu (N5);Ngoai ngu (N6)
14000224;6.20;4.75;-1;-1;-1;8;7.25;8.25;3.20;-1;-1;-1;-1;-1;
14000225;4;5.75;-1;-1;-1;4;5.75;-1;-1;-1;-1;-1;-1;-1;
14000226;6.80;5.75;-1;-1;-1;4.75;-1;-1;-1;-1;-1;-1;-1;-1;
14000227;6;5.25;-1;-1;-1;6;7.75;9;4.60;-1;-1;-1;-1;-1;
14000228;7.60;6.75;-1;-1;-1;5;7.50;8.50;9.20;-1;-1;-1;-1;-1;
14000229;4.40;5.75;-1;-1;-1;7;7.75;-1;-1;-1;-1;-1;-1;-1;
14000230;4.40;6.50;-1;-1;-1;3.50;6.75;9;4.80;-1;-1;-1;-1;-1;
14000231;6.80;5.25;-1;-1;-1;4.25;5.50;8.50;5;-1;-1;-1;-1;-1;
14000232;5.20;3.25;-1;-1;-1;2.25;5;6.50;6;-1;-1;-1;-1;-1;
14000233;5;5.25;-1;-1;-1;5;6.50;8;3.20;-1;-1;-1;-1;-1;
14000234;3.20;-1;3.75;4;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;
14000235;7.80;6.75;8;8.50;4.50;-1;-1;-1;5.60;-1;-1;-1;-1;-1;
14000236;6.20;7.50;-1;-1;-1;3.75;5.75;8.50;6.60;-1;-1;-1;-1;-1;
14000237;7.20;6.25;-1;-1;-1;4;8;8.75;4.20;-1;-1;-1;-1;-1;
14000238;7.80;6.50;5;4.25;4.50;-1;-1;-1;3.40;-1;-1;-1;-1;-1;
14000239;4.80;5.75;-1;-1;-1;4.25;-1;-1;-1;-1;-1;-1;-1;-1;
14000240;6;6;-1;-1;-1;3.25;6.50;-1;-1;-1;-1;-1;-1;-1;
14000241;8.80;6;8;6.25;4.25;-1;-1;-1;8.60;-1;-1;-1;-1;-1;
14000242;7.40;7;6.75;6;6;-1;-1;-1;6.80;-1;-1;-1;-1;-1;
14000243;6.40;5;-1;-1;-1;8;7.75;9.50;3.80;-1;-1;-1;-1;-1;
14000244;7.80;7;-1;-1;-1;6.50;7.75;9;7.80;-1;-1;-1;-1;-1;
14000245;-1;5.50;-1;-1;-1;7.75;6.50;-1;-1;-1;-1;-1;-1;-1;
14000246;6.20;5.75;-1;-1;-1;6.25;7.50;9.75;5;-1;-1;-1;-1;-1;
14000247;5.80;5.75;-1;-1;-1;2.50;6.50;8.25;4;-1;-1;-1;-1;-1;
14000248;7;5.75;6.50;3.50;4.25;-1;-1;-1;8.80;-1;-1;-1;-1;-1;
14000249;8.80;5.75;6;5.50;4;-1;-1;-1;8.80;-1;-1;-1;-1;-1;
14000250;6.80;3.50;-1;-1;-1;3.25;6.25;-1;-1;-1;-1;-1;-1;-1;
14000251;8.80;5.75;7.75;7;2.25;-1;-1;-1;2.40;-1;-1;-1;-1;-1;
14000252;6.60;7.50;7;6;5.75;-1;-1;-1;5.80;-1;-1;-1;-1;-1;
14000253;8.40;6;8.25;6.75;4;-1;-1;-1;9;-1;-1;-1;-1;-1;
14000254;7.60;6.75;8;7.25;3.50;-1;-1;-1;3.60;-1;-1;-1;-1;-1;
14000255;6.20;5.75;-1;-1;-1;3.25;7.25;5.75;4;-1;-1;-1;-1;-1;
14000256;6.40;6;5.75;5.50;5;-1;-1;-1;3.20;-1;-1;-1;-1;-1;
14000257;3.60;4.25;-1;-1;-1;5;6;7.25;3.80;-1;-1;-1;-1;-1;
14000258;4.20;4.75;-1;-1;-1;4.50;6.50;-1;-1;-1;-1;-1;-1;-1;
14000259;7.40;6.50;-1;-1;-1;5.75;6.75;8.75;7.20;-1;-1;-1;-1;-1;
14000260;7.40;6.75;-1;-1;-1;-1;-1;-1;7.40;-1;-1;-1;-1;-1;
14000261;7;8.25;-1;-1;-1;6.50;7.25;9.50;5.40;-1;-1;-1;-1;-1;
14000262;8.40;6.50;7.75;8.75;3.75;-1;-1;-1;6.60;-1;-1;-1;-1;-1;
14000263;6.40;6.25;-1;-1;-1;5;7.50;9.25;7.60;-1;-1;-1;-1;-1;
